Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3819709393, 702, 0, 0, 1072, 0, 3, 0, 14, 1, 0
3819710465, 701, 1, 0, 1068, 0, 3, 0, 14, 1, 0
3819711533, 701, 0, 0, 1075, 0, 3, 0, 14, 1, 0
3819712608, 701, 0, 0, 1071, 0, 3, 0, 14, 1, 0
3819713679, 703, 0, 0, 1070, 0, 3, 0, 14, 1, 0
3819714749, 701, 0, 0, 1074, 0, 3, 0, 14, 1, 0
3819715823, 700, 0, 0, 1068, 0, 3, 0, 14, 1, 0
3819716891, 701, 0, 0, 1074, 0, 3, 0, 14, 1, 0
3819717965, 700, 0, 0, 1065, 0, 3, 0, 14, 1, 0
3819719030, 651, 0, 0, 1002, 0, 3, 0, 13, 1, 0
3819720032, 700, 0, 0, 1074, 0, 3, 0, 14, 1, 0
3819721106, 701, 0, 0, 1069, 0, 3, 0, 14, 1, 0
3819722175, 700, 0, 0, 1071, 0, 3, 0, 14, 1, 0
3819723246, 700, 0, 0, 1075, 0, 3, 0, 14, 1, 0
3819724321, 700, 0, 0, 1066, 0, 3, 0, 14, 1, 0
3819725388, 702, 0, 0, 1073, 0, 3, 0, 14, 1, 0
3819726461, 700, 0, 0, 1072, 0, 3, 0, 14, 1, 0
3819727533, 702, 0, 1, 1073, 0, 3, 0, 14, 1, 0
3819728606, 650, 0, 0, 1002, 0, 3, 0, 13, 1, 0
3819729608, 701, 0, 0, 1070, 0, 3, 0, 14, 1, 0
3819730678, 701, 1, 1, 1073, 0, 3, 0, 14, 1, 0
3819731751, 700, 0, 0, 1071, 0, 3, 0, 14, 1, 0
3819732822, 700, 0, 0, 1067, 0, 3, 0, 14, 1, 0
3819733889, 703, 0, 0, 1074, 0, 3, 0, 14, 1, 0
3819734963, 652, 0, 0, 1018, 0, 3, 0, 13, 1, 0
3819735981, 701, 0, 1, 1076, 0, 3, 0, 14, 1, 0
3819737057, 700, 0, 0, 1073, 0, 3, 0, 14, 1, 0
3819738130, 702, 0, 0, 1073, 0, 3, 0, 14, 1, 0
3819739203, 701, 0, 0, 1074, 0, 3, 0, 14, 1, 0
3819740277, 700, 0, 0, 1072, 0, 3, 0, 14, 1, 0
3819741349, 701, 1, 0, 1075, 0, 3, 0, 14, 1, 0
3819742424, 701, 0, 0, 1072, 0, 3, 0, 14, 1, 0
3819743496, 652, 2, 0, 1001, 0, 3, 0, 13, 1, 0
3819744497, 651, 0, 0, 1001, 0, 3, 0, 13, 1, 0
3819745498, 700, 1, 0, 1076, 0, 3, 0, 14, 1, 0
3819746574, 700, 0, 0, 1077, 0, 3, 0, 14, 1, 0
3819747651, 700, 0, 0, 1072, 0, 3, 0, 14, 1, 0
3819748723, 700, 0, 0, 1077, 0, 3, 0, 14, 1, 0
3819749800, 650, 0, 0, 1010, 0, 3, 0, 13, 1, 0
3819750810, 700, 0, 0, 1073, 0, 3, 0, 14, 1, 0
3819751883, 700, 1, 0, 1071, 0, 3, 0, 14, 1, 0
3819752954, 700, 0, 0, 1076, 0, 3, 0, 14, 1, 0
3819754030, 700, 0, 0, 1070, 0, 3, 0, 14, 1, 0
3819755100, 701, 1, 0, 1070, 0, 3, 0, 14, 1, 0
3819756170, 700, 0, 0, 1075, 0, 3, 0, 14, 1, 0
3819757245, 700, 0, 0, 1074, 0, 3, 0, 14, 1, 0
3819758319, 700, 0, 0, 1073, 0, 3, 0, 14, 1, 0
3819759392, 700, 1, 0, 1074, 0, 3, 0, 14, 0, 0
3819760466, 700, 0, 0, 1070, 0, 3, 0, 14, 0, 0
3819761536, 701, 0, 0, 1067, 0, 3, 0, 14, 0, 0
3819762603, 700, 0, 0, 1070, 0, 3, 0, 14, 0, 0
3819763673, 700, 0, 0, 1071, 0, 3, 1, 14, 0, 1
3819764744, 702, 0, 7, 1070, 6, 3, 2, 14, 0, 18
3819765814, 700, 2, 7, 1065, 15, 3, 4, 14, 0, 43
3819766879, 700, 2, 12, 1059, 35, 3, 12, 14, 0, 123
3819767938, 702, 1, 22, 1064, 71, 3, 19, 14, 0, 219
3819769002, 700, 1, 24, 1053, 97, 3, 27, 14, 0, 316
3819770055, 701, 0, 41, 1040, 147, 3, 37, 14, 0, 450
3819771096, 700, 0, 42, 1042, 183, 3, 43, 14, 0, 568
3819772139, 700, 0, 42, 1026, 213, 3, 53, 14, 0, 684
3819773165, 700, 0, 49, 1022, 260, 3, 60, 14, 0, 775
3819774187, 701, 1, 57, 1015, 292, 3, 72, 14, 0, 946
3819775202, 700, 1, 64, 1006, 339, 3, 81, 14, 0, 1075
3819776208, 701, 0, 66, 1006, 372, 3, 88, 14, 0, 1169
3819777214, 700, 0, 71, 1001, 392, 3, 94, 14, 0, 1271
3819778215, 751, 0, 82, 1066, 444, 3, 106, 15, 0, 1499
3819779281, 700, 0, 89, 1002, 482, 3, 107, 14, 1, 1484
3819780283, 701, 0, 85, 1001, 458, 3, 103, 14, 1, 1407
3819781284, 701, 0, 74, 1005, 414, 3, 96, 14, 1, 1240
3819782289, 700, 0, 63, 1017, 340, 3, 79, 14, 1, 1049
3819783306, 701, 0, 58, 1026, 296, 3, 69, 14, 1, 903
3819784332, 700, 0, 54, 1031, 247, 3, 60, 14, 1, 768
3819785364, 700, 0, 45, 1044, 192, 3, 51, 14, 1, 606
3819786408, 701, 0, 40, 1044, 162, 3, 38, 14, 1, 511
